ref,greek,lemma,pos,didakta,rel,syn,line,didakta_1,didakta_2,didakta_3,didakta_4
10,ἰδέσθαι,εἶδον,v--anm---,InfDyn,9.0,OBJ,5.408,InfDyn,,,
11,Ζεύς,Ζεύς,n-s---mn-,NomSubj,9.0,SBJ,5.409,NomSubj,,,
12,",",",",u--------,,13.0,AuxX,5.409,,,,
13,καὶ,καί,c--------,conj indeclform,5.0,COORD,5.409,conj indeclform,,,
14,δὴ,δή,g--------,particle indeclform,18.0,AuxY,5.409,particle indeclform,,,
15,τόδε,ὅδε,p-s---na-,"AccObj, Pron4",16.0,ATR,5.409,AccObj,Pron4,,
16,λαῖτμα,λαῖτμα,n-s---na-,AccObj,18.0,OBJ,5.409,AccObj,,,
17,διατμήξας,διατμήγω,v-sapamn-,"NomSubj, PartCirc.3",18.0,ADV,5.409,NomSubj,PartCirc.3,,
18,ἐπέρησα,περάω,v1saia---,Aor,13.0,ADV_CO,5.409,Aor,,,
19,",",",",u--------,,5.0,AuxX,5.409,,,,
20,ἔκβασις,ἔκβασις,n-s---fn-,NomSubj,23.0,SBJ,5.41,NomSubj,,,
21,οὔ,οὐ,d--------,adv indeclform,23.0,AuxZ,5.41,adv indeclform,,,
22,πῃ,πη,g--------,particle indeclform,23.0,ADV,5.41,particle indeclform,,,
23,φαίνεθ',φαίνω,v3spie---,"Pres, MidDir",0.0,PRED,5.41,Pres,MidDir,,
24,ἁλὸς,ἅλς,n-s---mg-,GenSep,20.0,ATR,5.41,GenSep,,,
25,πολιοῖο,πολιός,a-s---mg-,GenSep,24.0,ATR,5.41,GenSep,,,
26,θύραζε,θύραζε,d--------,adv indeclform,20.0,ATR,5.41,adv indeclform,,,
27,·,·,u--------,,0.0,AuxK,5.41,,,,
1,ἔκτοσθεν,ἔκτοσθε,d--------,adv indeclform,33.0,ADV,5.411,adv indeclform,,,
2,μὲν,μέν,g--------,particle indeclform,33.0,AuxY,5.411,particle indeclform,,,
3,γὰρ,γάρ,g--------,particle indeclform,22.0,AuxY,5.411,particle indeclform,,,
4,πάγοι,πάγος,n-p---mn-,NomPred,33.0,SBJ,5.411,NomPred,,,
5,ὀξέες,ὀξύς,a-p---mn-,NomPred,4.0,ATR,5.411,NomPred,,,
6,",",",",u--------,,22.0,AuxX,5.411,,,,
7,ἀμφὶ,ἀμφί,d--------,adv indeclform,10.0,ADV,5.411,adv indeclform,,,
8,δὲ,δέ,g--------,particle indeclform,22.0,AuxY,5.411,particle indeclform,,,
9,κῦμα,κῦμα,n-s---nn-,NomSubj,10.0,SBJ,5.411,NomSubj,,,
10,βέβρυχεν,βρυχάομαι,v3sria---,PerfInten,22.0,PRED_CO,5.412,PerfInten,,,
11,ῥόθιον,ῥόθιος,a-s---nn-,NomSubj,9.0,ATR,5.412,NomSubj,,,
12,",",",",u--------,,22.0,AuxX,5.412,,,,
13,λισσὴ,λισσός,a-s---fn-,NomSubj,16.0,ATR,5.412,NomSubj,,,
14,δ',δέ,g--------,particle indeclform,22.0,AuxY,5.412,particle indeclform,,,
15,ἀναδέδρομε,ἀνατρέχω,v3sria---,Perf,22.0,PRED_CO,5.412,Perf,,,
16,πέτρη,πέτρα,n-s---fn-,NomSubj,15.0,SBJ,5.412,NomSubj,,,
17,",",",",u--------,,22.0,AuxX,5.412,,,,
18,ἀγχιβαθὴς,ἀγχιβαθής,a-s---fn-,NomPred,34.0,PNOM,5.413,NomPred,,,
19,δὲ,δέ,g--------,particle indeclform,22.0,AuxY,5.413,particle indeclform,,,
20,θάλασσα,θάλασσα,n-s---fn-,NomSubj,34.0,SBJ,5.413,NomSubj,,,
21,",",",",u--------,,22.0,AuxX,5.413,,,,
22,καὶ,καί,c--------,conj indeclform,0.0,COORD,5.413,conj indeclform,,,
23,οὔ,οὐ,d--------,adv indeclform,25.0,AuxZ,5.413,adv indeclform,,,
24,πως,πως,g--------,particle indeclform,25.0,ADV,5.413,particle indeclform,,,
25,ἔστι,εἰμί,v3spia---,"PresCona, Ind, Act",22.0,PRED_CO,5.413,PresCona,Ind,Act,
26,πόδεσσι,πούς,n-p---md-,DatInstr,27.0,ADV,5.413,DatInstr,,,
27,στήμεναι,ἵστημι,v--ana---,InfDyn,29.0,SBJ_CO,5.414,InfDyn,,,
28,ἀμφοτέροισι,ἀμφότερος,a-p---md-,DatInstr,26.0,ATR,5.414,DatInstr,,,
29,καὶ,καί,c--------,conj indeclform,25.0,COORD,5.414,conj indeclform,,,
30,ἐκφυγέειν,ἐκφεύγω,v--ana---,InfDyn,29.0,SBJ_CO,5.414,InfDyn,,,
31,κακότητα,κακότης,n-s---fa-,AccObj,30.0,OBJ,5.414,AccObj,,,
32,·,·,u--------,,0.0,AuxK,5.414,,,,
1,μή,μή,d--------,Subcl3 ,5.0,AuxZ,5.415,Subcl3,,,
2,πώς,πως,g--------,particle indeclform,5.0,ADV,5.415,particle indeclform,,,
3,μ',ἐγώ,p1s---ma-,"AccObj, Pron1",5.0,OBJ,5.415,AccObj,Pron1,,
4,ἐκβαίνοντα,ἐκβαίνω,v-sppama-,"AccObj, PartCirc.7",3.0,ATV,5.415,AccObj,PartCirc.7,,
5,βάλῃ,βάλλω,v3sasa---,Subcl3,0.0,PRED,5.415,Subcl3,,,
6,λίθακι,λίθαξ,n-s---fd-,DatLoc (Prep5),8.0,ATR,5.415,DatLoc (Prep5),,,
7,ποτὶ,πρός,r--------,Prep5,5.0,AuxP,5.415,Prep5,,,
8,πέτρῃ,πέτρα,n-s---fd-,DatLoc (Prep5),7.0,ADV,5.415,DatLoc (Prep5),,,
9,κῦμα,κῦμα,n-s---nn-,NomSubj,5.0,SBJ,5.416,NomSubj,,,
10,μέγ',μέγας,a-s---nn-,NomSubj,9.0,ATR,5.416,NomSubj,,,
11,ἁρπάξαν,ἁρπάζω,v-sapana-,"NomSubj, PartCirc.3",5.0,ADV,5.416,NomSubj,PartCirc.3,,
12,·,·,u--------,,0.0,AuxK,5.416,,,,
1,μελέη,μέλεος,a-s---fn-,NomPred,4.0,PNOM,5.416,NomPred,,,
2,δέ,δέ,g--------,particle indeclform,0.0,COORD,5.416,particle indeclform,,,
3,μοι,ἐγώ,p1s---md-,"DatPos, Pron1",5.0,ATR,5.416,DatPos,Pron1,,
4,ἔσσεται,εἰμί,v3sfi----,Fut,2.0,PRED_CO,5.416,Fut,,,
5,ὁρμή,ὁρμή,n-s---fn-,NomSubj,4.0,SBJ,5.416,NomSubj,,,
6,.,.,u--------,,0.0,AuxK,5.416,,,,
1,εἰ,εἰ,c--------,conj indeclform,18.0,AuxC,5.417,conj indeclform,,,
2,δέ,δέ,g--------,particle indeclform,0.0,COORD,5.417,particle indeclform,,,
3,κ',ἄν,g--------,particle indeclform,6.0,AuxZ,5.417,particle indeclform,,,
4,ἔτι,ἔτι,d--------,adv indeclform,5.0,AuxZ,5.417,adv indeclform,,,
5,προτέρω,προτέρω,d--------,adv indeclform,6.0,OBJ,5.417,adv indeclform,,,
6,παρανήξομαι,παρανήχομαι,v1sasm---,SubjSubor- mixed conditional?,1.0,ADV,5.417,SubjSubor- mixed conditional?,,,
7,",",",",u--------,,8.0,AuxX,5.417,,,,
8,ἤν,ἐάν,c--------,conj indeclform,6.0,AuxC,5.417,conj indeclform,,,
9,που,πού,d--------,adv indeclform,10.0,ADV,5.417,adv indeclform,,,
10,ἐφεύρω,ἐφευρίσκω,v1sasa---,SubjSubor- mixed conditional?,8.0,ADV,5.417,SubjSubor- mixed conditional?,,,
11,ἠιόνας,ἠιών,n-p---fa-,AccObj,15.0,OBJ_CO,5.418,AccObj,,,
12,τε,τε,g--------,particle indeclform,15.0,AuxY,5.418,particle indeclform,,,
13,παραπλῆγας,παραπλήξ,n-p---fa-,AccObj,11.0,ATR,5.418,AccObj,,,
14,λιμένας,λιμήν,n-p---ma-,AccObj,15.0,OBJ_CO,5.418,AccObj,,,
15,τε,τε,g--------,particle indeclform,10.0,COORD,5.418,particle indeclform,,,
16,θαλάσσης,θάλασσα,n-s---fg-,GenSep,14.0,ATR,5.418,GenSep,,,
17,",",",",u--------,,1.0,AuxX,5.418,,,,
18,δείδω,δείδω,v1spia---,"Pres, Ind, Act",2.0,PRED_CO,5.419,Pres,Ind,Act,
19,μή,μή,c--------,Subcl3,18.0,AuxC,5.419,Subcl3,,,
20,μ',ἐγώ,p1s---ma-,"AccObj, Pron1",27.0,OBJ,5.419,AccObj,Pron1,,
21,ἐξαῦτις,ἐξαῦτις,d--------,adv indeclform,22.0,ADV,5.419,adv indeclform,,,
22,ἀναρπάξασα,ἀναρπάζω,v-sapafn-,"NomSubj, PartCirc.3",27.0,ADV,5.419,NomSubj,PartCirc.3,,
23,θύελλα,θύελλα,n-s---fn-,NomSubj,27.0,SBJ,5.419,NomSubj,,,
24,πόντον,πόντος,n-s---ma-,AccDirec.1 (Prep5),25.0,OBJ,5.42,AccDirec.1 (Prep5),,,
25,ἐπ',ἐπί,r--------,Prep5,27.0,AuxP,5.42,Prep5,,,
26,ἰχθυόεντα,ἰχθυόεις,a-s---ma-,AccDirec.1 (Prep5),24.0,ATR,5.42,AccDirec.1 (Prep5),,,
27,φέρῃ,φέρω,v3spsa---,"SubjSubor (Subcl3), Pres.1",31.0,OBJ_CO,5.42,SubjSubor (Subcl3),Pres.1,,
28,βαρέα,βαρύς,a-p---na-,AccAdv,29.0,ADV,5.42,AccAdv,,,
29,στενάχοντα,στενάχω,v-sppama-,"AccObj, PartCirc.1",20.0,ATV,5.42,AccObj,PartCirc.1,,
30,",",",",u--------,,31.0,AuxX,5.42,,,,
31,ἠέ,ἤ,c--------,conj indeclform,19.0,COORD,5.421,conj indeclform,,,
32,τί,τις,p-s---na-,"AccObj, Pron6",35.0,ATR,5.421,AccObj,Pron6,,
33,μοι,ἐγώ,p1s---md-,DatVerb,36.0,OBJ,5.421,DatVerb,,,
34,καὶ,καί,d--------,conj indeclform,35.0,AuxZ,5.421,conj indeclform,,,
35,κῆτος,κῆτος,n-s---na-,AccObj,36.0,OBJ,5.421,AccObj,,,
36,ἐπισσεύῃ,ἐπισεύω,v3spsa---,"SubjSubor (Subcl3), Pres.1",31.0,OBJ_CO,5.421,SubjSubor (Subcl3),Pres.1,,
37,μέγα,μέγας,a-s---na-,AccObj,35.0,ATR,5.421,AccObj,,,
38,δαίμων,δαίμων,n-s---mn-,NomSubj,36.0,SBJ,5.421,NomSubj,,,
39,ἐξ,ἐκ,r--------,Prep3,36.0,AuxP,5.422,Prep3,,,
40,ἁλός,ἅλς,n-s---mg-,GenSep (Prep3),39.0,OBJ,5.422,GenSep (Prep3),,,
41,",",",",u--------,,45.0,AuxX,5.422,,,,
42,οἷά,οἷος,a-p---na-,"AccObj, Pron8",45.0,OBJ,5.422,AccObj,Pron8,,
43,τε,τε,g--------,particle indeclform,45.0,AuxY,5.422,particle indeclform,,,
44,πολλὰ,πολύς,a-p---na-,AccObj,42.0,ATV,5.422,AccObj,,,
45,τρέφει,τρέφω,v3spia---,PresIter.1.,35.0,ATR,5.422,PresIter.1.,,,
46,κλυτὸς,κλυτός,a-s---fn-,NomSubj,47.0,ATR,5.422,NomSubj,,,
47,Ἀμφιτρίτη,Ἀμφιτρίτη,n-s---fn-,NomSubj,45.0,SBJ,5.422,NomSubj,,,
48,·,·,u--------,,0.0,AuxK,5.422,,,,
1,οἶδα,οἶδα,v1sria---,Perf,0.0,PRED,5.423,Perf,,,
2,γάρ,γάρ,g--------,particle indeclform,1.0,AuxY,5.423,particle indeclform,,,
3,",",",",u--------,,4.0,AuxX,5.423,,,,
4,ὥς,ὡς,c--------,adv indeclform,1.0,AuxC,5.423,adv indeclform,,,
5,μοι,ἐγώ,p1s---md-,"DatVerb, Pron1",6.0,OBJ,5.423,DatVerb,Pron1,,
6,ὀδώδυσται,ὀδύσσομαι,v3srie---,"Perf, MidMent",4.0,OBJ,5.423,Perf,MidMent,,
7,κλυτὸς,κλυτός,a-s---mn-,NomSubj,8.0,ATR,5.423,NomSubj,,,
8,ἐννοσίγαιος,Ἐννοσίγαιος,n-s---mn-,NomSubj,6.0,SBJ,5.423,NomSubj,,,
9,.,.,u--------,,0.0,AuxK,5.423,,,,
10,&quot;,&quot;,u--------,,1.0,AuxG,5.423,,,,
1,ἧος,ἕως,c--------,conj indeclform,16.0,AuxC,5.424,conj indeclform,,,
2,ὁ,ὁ,p-s---mn-,"NomSubj, Pron4",4.0,SBJ,5.424,NomSubj,Pron4,,
3,ταῦθ',οὗτος,a-p---na-,"AccObj, Pron4",4.0,OBJ,5.424,AccObj,Pron4,,
4,ὥρμαινε,ὁρμαίνω,v3siia---,Impf,1.0,ADV,5.424,Impf,,,
5,κατὰ,κατά,r--------,Prep5,7.0,AuxP,5.424,Prep5,,,
6,φρένα,φρήν,n-s---fa-,AccDirec.1 (Prep5),5.0,ADV_CO,5.424,AccDirec.1 (Prep5),,,
7,καὶ,καί,c--------,conj indeclform,4.0,COORD,5.424,conj indeclform,,,
8,κατὰ,κατά,r--------,Prep5,7.0,AuxP,5.424,Prep5,,,
9,θυμόν,θυμός,n-s---ma-,AccDirec.1 (Prep5),8.0,ADV_CO,5.424,AccDirec.1 (Prep5),,,
10,",",",",u--------,,1.0,AuxX,5.424,,,,
11,τόφρα,τόφρα,d--------,adv indeclform,16.0,ADV,5.425,adv indeclform,,,
12,δέ,δέ,g--------,particle indeclform,0.0,COORD,5.425,particle indeclform,,,
13,μιν,μιν,p-s---ma-,"AccObj, Pron4",16.0,OBJ,5.425,AccObj,Pron4,,
14,μέγα,μέγας,a-s---nn-,NomSubj,15.0,ATR,5.425,NomSubj,,,
15,κῦμα,κῦμα,n-s---nn-,NomSubj,16.0,SBJ,5.425,NomSubj,,,
16,φέρε,φέρω,v3siia---,ImpfCons,12.0,PRED_CO,5.425,ImpfCons,,,
17,τρηχεῖαν,τραχύς,a-s---fa-,AccDirec.1 (Prep5),19.0,ATR,5.425,AccDirec.1 (Prep5),,,
18,ἐπ',ἐπί,r--------,Prep5,16.0,AuxP,5.425,Prep5,,,
19,ἀκτήν,ἀκτή,n-s---fa-,AccDirec.1 (Prep5),18.0,OBJ,5.425,AccDirec.1 (Prep5),,,
20,.,.,u--------,,0.0,AuxK,5.425,,,,
1,ἔνθα,ἔνθα,d--------,adv indeclform,8.0,ADV,5.426,adv indeclform,,,
2,κ',ἄν,g--------,particle indeclform,8.0,AuxZ,5.426,particle indeclform,,,
3,ἀπὸ,ἀπό,r--------,tmesis,5.0,AuxZ,5.426,tmesis,,,
4,ῥινοὺς,ῥινός,n-p---fa-,AccResp,5.0,OBJ,5.426,AccResp,,,
5,δρύφθη,δρύπτω,v3saip---,"AorIngr, Pass",8.0,PRED_CO,5.426,AorIngr,Pass,,
6,",",",",u--------,,8.0,AuxX,5.426,,,,
7,σὺν,σύν,r--------,tmesis,10.0,AuxZ,5.426,tmesis,,,
8,δ',δέ,g--------,particle indeclform,0.0,COORD,5.426,particle indeclform,,,
9,ὀστέ',ὀστέον,n-p---nn-,NomSubj,10.0,SBJ,5.426,NomSubj,,,
10,ἀράχθη,ἀράσσω,v3saip---,"AorIngr, Pass",8.0,PRED_CO,5.426,AorIngr,Pass,,
11,",",",",u--------,,12.0,AuxX,5.426,,,,
12,εἰ,εἰ,c--------,Cond1,8.0,AuxC,5.427,Cond1,,,
13,μὴ,μή,g--------,adv indeclform,16.0,AuxZ,5.427,adv indeclform,,,
14,ἐπὶ,ἐπί,r--------,Prep3,16.0,AuxP,5.427,Prep3,,,
15,φρεσὶ,φρήν,n-p----d-,DatLoc (Prep3),14.0,OBJ,5.427,DatLoc (Prep3),,,
16,θῆκε,τίθημι,v3saia---,AorIngr,12.0,ADV,5.427,AorIngr,,,
17,θεά,θεά,n-s---fn-,NomSubj,18.0,SBJ_AP,5.427,NomSubj,,,
18,",",",",u--------,,16.0,APOS,5.427,,,,
19,γλαυκῶπις,γλαυκῶπις,a-s---fn-,NomInd,20.0,ATR,5.427,NomInd,,,
20,Ἀθήνη,Ἀθήνη,n-s---fn-,NomInd,18.0,SBJ_AP,5.427,NomInd,,,
21,·,·,u--------,,0.0,AuxK,5.427,,,,
1,ἀμφοτέρῃσι,ἀμφότερος,a-p---fd-,DatInstr,3.0,ATR,5.428,DatInstr,,,
2,δὲ,δέ,g--------,particle indeclform,0.0,COORD,5.428,particle indeclform,,,
3,χερσὶν,χείρ,n-p---fd-,DatInstr,5.0,ADV,5.428,DatInstr,,,
4,ἐπεσσύμενος,ἐπισεύω,v-srpemn-,"NomSubj, PartAttr",5.0,ADV,5.428,NomSubj,PartAttr,,
5,λάβε,λαμβάνω,v3saia---,AorIngr,2.0,PRED_CO,5.428,AorIngr,,,
6,πέτρης,πέτρα,n-s---fg-,GenVerb.3,5.0,OBJ,5.428,GenVerb.3,,,
7,",",",",u--------,,9.0,AuxX,5.428,,,,
8,τῆς,ὁ,p-s---fg-,"GenVerb.3, Pron8",9.0,OBJ,5.429,GenVerb.3,Pron8,,
9,ἔχετο,ἔχω,v3siie---,"Impf, MidIndir",6.0,ATR,5.429,Impf,MidIndir,,
10,στενάχων,στενάχω,v-sppamn-,"NomSubj, PartAttr",9.0,ADV,5.429,NomSubj,PartAttr,,
11,",",",",u--------,,12.0,AuxX,5.429,,,,
12,ἧος,ἕως,c--------,conj indeclform,9.0,AuxC,5.429,conj indeclform,,,
13,μέγα,μέγας,a-s---nn-,NomSubj,14.0,ATR,5.429,NomSubj,,,
14,κῦμα,κῦμα,n-s---nn-,NomSubj,15.0,SBJ,5.429,NomSubj,,,
15,παρῆλθε,παρέρχομαι,v3saia---,Aor,12.0,ADV,5.429,Aor,,,
16,.,.,u--------,,0.0,AuxK,5.429,,,,
1,καὶ,καί,d--------,conj indeclform,5.0,AuxY,5.43,conj indeclform,,,
2,τὸ,ὁ,p-s---na-,"AccObj, Pron4",5.0,OBJ,5.43,AccObj,Pron4,,
3,μὲν,μέν,g--------,particle indeclform,15.0,AuxY,5.43,particle indeclform,,,
4,ὣς,ὡς,d--------,adv indeclform,5.0,ADV,5.43,adv indeclform,,,
5,ὑπάλυξε,ὑπαλύσκω,v3saia---,Aor,15.0,PRED_CO,5.43,Aor,,,
6,",",",",u--------,,15.0,AuxX,5.43,,,,
7,παλιρρόθιον,παλιρρόθιος,a-s---nn-,"NomSubj, PartCirc.7",11.0,AtvV,5.43,NomSubj,PartCirc.7,,
8,δέ,δέ,g--------,particle indeclform,15.0,AuxY,5.43,particle indeclform,,,
9,μιν,μιν,p-s---ma-,"AccObj, Pron4",11.0,OBJ,5.43,AccObj,Pron4,,
10,αὖτις,αὖθις,d--------,adv indeclform,11.0,ADV,5.43,adv indeclform,,,
11,πλῆξεν,πλήσσω,v3saia---,AorIngr,15.0,PRED_CO,5.431,AorIngr,,,
12,ἐπεσσύμενον,ἐπισεύω,v-sppenn-,"NomSubj, PartCirc.4",11.0,ADV,5.431,NomSubj,PartCirc.4,,
13,",",",",u--------,,15.0,AuxX,5.431,,,,
14,τηλοῦ,τηλοῦ,d--------,adv indeclform,17.0,ADV,5.431,adv indeclform,,,
15,δέ,δέ,g--------,particle indeclform,0.0,COORD,5.431,particle indeclform,,,
16,μιν,μιν,p-s---ma-,"AccObj, Pron4",17.0,OBJ,5.431,AccObj,Pron4,,
17,ἔμβαλε,ἐμβάλλω,v3saia---,AorIngr,15.0,PRED_CO,5.431,AorIngr,,,
18,πόντῳ,πόντος,n-s---md-,DatLoc,17.0,OBJ,5.431,DatLoc,,,
19,.,.,u--------,,0.0,AuxK,5.431,,,,
1,ὡς,ὡς,c--------,adv indeclform,11.0,ADV,5.432,adv indeclform,,,
2,δ',δέ,g--------,particle indeclform,0.0,COORD,5.432,particle indeclform,,,
3,ὅτε,ὅτε,c--------,conj indeclform,21.0,AuxC,5.432,conj indeclform,,,
4,πουλύποδος,πολύπους,n-s---mg-,GenAbs,8.0,SBJ,5.432,GenAbs,,,
5,θαλάμης,θαλάμη,n-s---fg-,GenSep,6.0,OBJ,5.432,GenSep,,,
6,ἐξελκομένοιο,ἐξέλκω,v-sppemg-,PartGen,4.0,ATV,5.432,PartGen,,,
7,πρὸς,πρός,r--------,Prep5,11.0,AuxP,5.433,Prep5,,,
8,κοτυληδονόφιν,κοτυληδών,n-p----d-,DatLoc (Prep5),7.0,ADV,5.433,DatLoc (Prep5),,,
9,πυκιναὶ,πυκνός,a-p---fn-,DatLoc (Prep5),10.0,ATR,5.433,DatLoc (Prep5),,,
10,λάιγγες,λᾶιγξ,n-p---fn-,NomSubj,11.0,SBJ,5.433,NomSubj,,,
11,ἔχονται,ἔχω,v3ppie---,"PresIter.1., MidDir",21.0,ADV,5.433,PresIter.1.,MidDir,,
12,",",",",u--------,,3.0,AuxX,5.433,,,,
13,ὣς,ὡς,d--------,adv indeclform,21.0,ADV,5.434,adv indeclform,,,
14,τοῦ,ὁ,p-s---mg-,"GenPos, Pron4",19.0,ATR,5.434,GenPos,Pron4,,
15,πρὸς,πρός,r--------,Prep5,21.0,AuxP,5.434,Prep5,,,
16,πέτρῃσι,πέτρα,n-p---fd-,DatLoc (Prep5),15.0,ADV,5.434,DatLoc (Prep5),,,
17,θρασειάων,θρασύς,a-p---fg-,GenSep (Prep5),19.0,ATR,5.434,GenSep (Prep5),,,
18,ἀπὸ,ἀπό,r--------,Prep5,21.0,AuxP,5.434,Prep5,,,
19,χειρῶν,χείρ,n-p---fg-,GenSep (Prep5),18.0,OBJ,5.434,GenSep (Prep5),,,
20,ῥινοὶ,ῥινός,n-p---fn-,NomSubj,21.0,SBJ,5.435,NomSubj,,,
21,ἀπέδρυφθεν,ἀποδρύπτω,v3paip---,"AorGnom, Pass",2.0,PRED_CO,5.435,AorGnom,Pass,,
22,·,·,u--------,,0.0,AuxK,5.435,,,,
1,τὸν,ὁ,p-s---ma-,"AccObj, Pron4",5.0,OBJ,5.435,AccObj,Pron4,,
2,δὲ,δέ,g--------,particle indeclform,0.0,COORD,5.435,particle indeclform,,,
3,μέγα,μέγας,a-s---nn-,NomSubj,4.0,ATR,5.435,NomSubj,,,
4,κῦμα,κῦμα,n-s---nn-,NomSubj,5.0,SBJ,5.435,NomSubj,,,
5,κάλυψεν,καλύπτω,v3saia---,AorIngr,2.0,PRED_CO,5.435,AorIngr,,,
6,.,.,u--------,,0.0,AuxK,5.435,,,,
1,ἔνθα,ἔνθα,d--------,adv indeclform,7.0,ADV,5.436,adv indeclform,,,
2,κε,ἄν,g--------,Cond4,7.0,AuxZ,5.436,Cond4,,,
3,δὴ,δή,g--------,particle indeclform,7.0,AuxY,5.436,particle indeclform,,,
4,δύστηνος,δύστηνος,a-s---mn-,NomSubj,8.0,ATR,5.436,NomSubj,,,
5,ὑπὲρ,ὑπέρ,r--------,Prep5,7.0,AuxP,5.436,Prep5,,,
6,μόρον,μόρος,n-s---ma-,AccDirec.1 (Prep5),5.0,ADV,5.436,AccDirec.1 (Prep5),,,
7,ὤλετ',ὄλλυμι,v3saim---,"AorIngr, MidDir",0.0,PRED,5.436,AorIngr,MidDir,,
8,Ὀδυσσεύς,Ὀδυσσεύς,n-s---mn-,NomSubj,7.0,SBJ,5.436,NomSubj,,,
9,",",",",u--------,,10.0,AuxX,5.436,,,,
10,εἰ,εἰ,c--------,Cond4,7.0,AuxC,5.437,Cond4,,,
11,μὴ,μή,g--------,particle indeclform,13.0,AuxZ,5.437,particle indeclform,,,
12,ἐπιφροσύνην,ἐπιφροσύνη,n-s---fa-,AccObj,13.0,OBJ,5.437,AccObj,,,
13,δῶκε,δίδωμι,v3saia---,Aor,10.0,ADV,5.437,Aor,,,
14,γλαυκῶπις,γλαυκῶπις,a-s---fn-,NomSubj,15.0,ATR,5.437,NomSubj,,,
15,Ἀθήνη,Ἀθήνη,n-s---fn-,NomSubj,13.0,SBJ,5.437,NomSubj,,,
16,.,.,u--------,,0.0,AuxK,5.437,,,,
1,κύματος,κῦμα,n-s---ng-,GenSep,2.0,OBJ,5.438,GenSep,,,
2,ἐξαναδύς,ἐξαναδύομαι,v-sapamn-,"NomSubj, PartCirc.7",9.0,ADV,5.438,NomSubj,PartCirc.7,,
3,",",",",u--------,,6.0,AuxX,5.438,,,,
4,τά,ὁ,p-p---nn-,"NomSubj, Pron8",6.0,SBJ,5.438,NomSubj,Pron8,,
5,τ',τε,g--------,particle indeclform,6.0,AuxY,5.438,particle indeclform,,,
6,ἐρεύγεται,ἐρεύγομαι,v3spie---,PresIter,1.0,ATR,5.438,PresIter,,,
7,ἤπειρόνδε,ἤπειρόνδε,d--------,AccDirec.1,6.0,OBJ,5.438,AccDirec.1,,,
8,",",",",u--------,,2.0,AuxX,5.438,,,,
9,νῆχε,νήχω,v3siia---,ImpfCons,0.0,PRED,5.439,ImpfCons,,,
10,παρέξ,παρέξ,d--------,adv indeclform,9.0,ADV,5.439,adv indeclform,,,
11,",",",",u--------,,14.0,AuxX,5.439,,,,
12,ἐς,εἰς,r--------,Prep3,14.0,AuxP,5.439,Prep3,,,
13,γαῖαν,γαῖα,n-s---fa-,AccDirec.1 (Prep3),12.0,OBJ,5.439,AccDirec.1 (Prep3),,,
14,ὁρώμενος,ὁράω,v-sppemn-,"NomSubj, PartCirc.2",9.0,ADV,5.439,NomSubj,PartCirc.2,,
15,",",",",u--------,,16.0,AuxX,5.439,,,,
16,εἴ,εἰ,c--------,conj indeclform,14.0,AuxC,5.439,conj indeclform,,,
17,που,πού,d--------,adv indeclform,16.0,AuxY,5.439,adv indeclform,,,
18,ἐφεύροι,ἐφευρίσκω,v3saoa---,OptPoten,16.0,OBJ,5.439,OptPoten,,,
19,ἠιόνας,ἠιών,n-p---fa-,AccObj,23.0,OBJ_CO,5.44,AccObj,,,
20,τε,τε,g--------,particle indeclform,23.0,AuxY,5.44,particle indeclform,,,
21,παραπλῆγας,παραπλήξ,n-p---fa-,AccObj,19.0,ATR,5.44,AccObj,,,
22,λιμένας,λιμήν,n-p---ma-,AccObj,23.0,OBJ_CO,5.44,AccObj,,,
23,τε,τε,g--------,particle indeclform,18.0,COORD,5.44,particle indeclform,,,
24,θαλάσσης,θάλασσα,n-s---fg-,GenSep,22.0,ATR,5.44,GenSep,,,
25,.,.,u--------,,0.0,AuxK,5.44,,,,
1,ἀλλ',ἀλλά,d--------,adv indeclform,30.0,AuxY,5.441,adv indeclform,,,
2,ὅτε,ὅτε,c--------,conj indeclform,30.0,AuxC,5.441,conj indeclform,,,
3,δὴ,δή,g--------,particle indeclform,8.0,AuxY,5.441,particle indeclform,,,
4,ποταμοῖο,ποταμός,n-s---mg-,GenPos,6.0,ATR,5.441,GenPos,,,
5,κατὰ,κατά,r--------,Prep5,8.0,AuxP,5.441,Prep5,,,
6,στόμα,στόμα,n-s---na-,AccDirec.1 (Prep5),5.0,OBJ,5.441,AccDirec.1 (Prep5),,,
7,καλλιρόοιο,καλλίρους,a-s---mg-,GenPos,4.0,ATR,5.441,GenPos,,,
8,ἷξε,ἵκω,v3saia---,Aor,2.0,ADV,5.442,Aor,,,
9,νέων,νέω,v-sppamn-,"NomSubj, PartCirc.3",8.0,ADV,5.442,NomSubj,PartCirc.3,,
10,",",",",u--------,,21.0,AuxX,5.442,,,,
11,τῇ,τῇ,d--------,adv indeclform,14.0,ADV,5.442,adv indeclform,,,
12,δή,δή,g--------,particle indeclform,13.0,AuxY,5.442,particle indeclform,,,
13,οἱ,ἕ,p-s---md-,"DatVerb, Pron4",14.0,OBJ,5.442,DatVerb,Pron4,,
14,ἐείσατο,εἶδον,v3saim---,AorIngr,21.0,ATR_CO,5.442,AorIngr,,,
15,χῶρος,χῶρος,n-s---mn-,NomSubj,14.0,SBJ,5.442,NomSubj,,,
16,ἄριστος,ἄριστος,a-s---mn-,NomPred,15.0,ATR,5.442,NomPred,,,
17,",",",",u--------,,18.0,AuxX,5.442,,,,
